Uid,Pid,Time
105,4975,2012-10-25 06:15
280,723,2012-10-25 06:17
109,4009,2012-10-25 06:25
109,2359,2012-10-25 06:25
311,4754,2012-10-25 06:27
109,4599,2012-10-25 06:28
109,4505,2012-10-25 06:29
424,2878,2012-10-25 06:30
895,3894,2012-10-25 06:31
105,2630,2012-10-25 06:31
109,2783,2012-10-25 06:31
282,4722,2012-10-25 06:33
704,1334,2012-10-25 06:35
1030,5089,2012-10-25 06:37
912,4489,2012-10-25 06:40
172,1165,2012-10-25 06:42
974,2743,2012-10-25 06:43
787,4630,2012-10-25 06:49
1025,2049,2012-10-25 06:51
249,917,2012-10-25 06:54
746,3711,2012-10-25 06:54
853,236,2012-10-25 06:56
90,5128,2012-10-25 07:01
109,1540,2012-10-25 07:06
109,1479,2012-10-25 07:07
517,453,2012-10-25 07:08
109,2076,2012-10-25 07:08
109,3370,2012-10-25 07:10
538,1475,2012-10-25 07:20
718,4072,2012-10-25 07:21
225,2467,2012-10-25 07:21
105,4254,2012-10-25 07:25
105,871,2012-10-25 07:25
833,2917,2012-10-25 07:26
1072,4004,2012-10-25 07:29
557,1825,2012-10-25 07:29
315,3223,2012-10-25 07:29
829,1101,2012-10-25 07:30
562,3627,2012-10-25 07:31
841,3910,2012-10-25 07:31
129,3720,2012-10-25 07:31
358,2744,2012-10-25 07:33
782,1142,2012-10-25 07:33
893,2909,2012-10-25 07:35
690,2092,2012-10-25 07:36
161,423,2012-10-25 07:37
185,3142,2012-10-25 07:39
285,4490,2012-10-25 07:40
109,2410,2012-10-25 07:42
385,498,2012-10-25 07:43
1025,3430,2012-10-25 07:43
490,4880,2012-10-25 07:44
948,2312,2012-10-25 07:45
155,4002,2012-10-25 07:47
155,167,2012-10-25 07:48
485,346,2012-10-25 07:49
948,3488,2012-10-25 07:50
760,4772,2012-10-25 07:50
943,2332,2012-10-25 07:52
355,3750,2012-10-25 07:54
424,5105,2012-10-25 07:54
280,4653,2012-10-25 07:55
704,4942,2012-10-25 07:56
1025,3383,2012-10-25 07:57
740,3870,2012-10-25 07:59
969,3072,2012-10-25 08:01
129,2491,2012-10-25 08:01
969,3938,2012-10-25 08:02
644,919,2012-10-25 08:04
876,339,2012-10-25 08:05
898,635,2012-10-25 08:06
829,4127,2012-10-25 08:08
259,228,2012-10-25 08:10
424,1923,2012-10-25 08:10
893,1591,2012-10-25 08:11
999,2149,2012-10-25 08:11
893,3947,2012-10-25 08:11
833,95,2012-10-25 08:12
1021,564,2012-10-25 08:13
129,1182,2012-10-25 08:14
249,3124,2012-10-25 08:15
274,2655,2012-10-25 08:15
683,3559,2012-10-25 08:15
621,4687,2012-10-25 08:16
1058,3234,2012-10-25 08:16
1072,389,2012-10-25 08:19
690,4442,2012-10-25 08:20
246,1251,2012-10-25 08:21
129,4174,2012-10-25 08:23
803,2879,2012-10-25 08:23
740,3430,2012-10-25 08:23
684,1343,2012-10-25 08:24
365,4987,2012-10-25 08:25
610,3697,2012-10-25 08:27
452,2181,2012-10-25 08:28
740,56,2012-10-25 08:28
280,4388,2012-10-25 08:30
315,3681,2012-10-25 08:31
652,4940,2012-10-25 08:32
740,4167,2012-10-25 08:32
876,1619,2012-10-25 08:33
1042,4173,2012-10-25 08:33
769,1817,2012-10-25 08:33
53,2364,2012-10-25 08:34
23,2039,2012-10-25 08:36
655,4638,2012-10-25 08:36
853,3886,2012-10-25 08:36
588,4555,2012-10-25 08:37
938,4212,2012-10-25 08:38
893,3956,2012-10-25 08:39
621,2023,2012-10-25 08:39
865,3868,2012-10-25 08:39
285,2046,2012-10-25 08:39
364,3408,2012-10-25 08:41
1013,1158,2012-10-25 08:42
999,380,2012-10-25 08:44
740,1904,2012-10-25 08:45
796,2756,2012-10-25 08:51
137,3111,2012-10-25 08:51
155,2724,2012-10-25 08:52
998,2898,2012-10-25 08:53
490,1510,2012-10-25 08:53
1023,4489,2012-10-25 08:53
108,841,2012-10-25 08:54
65,1301,2012-10-25 08:54
219,3410,2012-10-25 08:55
340,575,2012-10-25 08:55
219,3800,2012-10-25 08:55
219,1275,2012-10-25 08:55
374,488,2012-10-25 08:59
374,4679,2012-10-25 08:59
1080,2736,2012-10-25 09:00
432,725,2012-10-25 09:02
779,3430,2012-10-25 09:03
362,1122,2012-10-25 09:04
1030,4085,2012-10-25 09:04
1030,4668,2012-10-25 09:05
374,4116,2012-10-25 09:06
374,3668,2012-10-25 09:07
374,4990,2012-10-25 09:07
424,2538,2012-10-25 09:08
567,1581,2012-10-25 09:09
114,851,2012-10-25 09:09
487,2212,2012-10-25 09:10
1033,3500,2012-10-25 09:10
975,487,2012-10-25 09:13
365,376,2012-10-25 09:13
1013,1168,2012-10-25 09:13
56,3263,2012-10-25 09:15
187,1302,2012-10-25 09:17
1037,3180,2012-10-25 09:17
489,5053,2012-10-25 09:17
812,160,2012-10-25 09:19
1043,922,2012-10-25 09:20
764,4078,2012-10-25 09:20
1037,4204,2012-10-25 09:22
649,969,2012-10-25 09:24
1037,1147,2012-10-25 09:24
649,4788,2012-10-25 09:24
649,2346,2012-10-25 09:25
975,1606,2012-10-25 09:28
764,3452,2012-10-25 09:28
1037,1868,2012-10-25 09:30
429,2833,2012-10-25 09:30
17,1564,2012-10-25 09:31
621,731,2012-10-25 09:32
9,250,2012-10-25 09:33
144,3949,2012-10-25 09:33
9,2208,2012-10-25 09:33
621,3850,2012-10-25 09:33
182,1704,2012-10-25 09:38
370,3207,2012-10-25 09:40
961,4285,2012-10-25 09:52
39,1615,2012-10-25 09:52
1063,5063,2012-10-25 10:00
746,5134,2012-10-25 10:00
130,1263,2012-10-25 10:01
512,1904,2012-10-25 10:04
882,2374,2012-10-25 10:05
240,2832,2012-10-25 10:08
377,499,2012-10-25 10:10
845,2020,2012-10-25 10:10
738,2227,2012-10-25 10:12
623,86,2012-10-25 10:16
374,2699,2012-10-25 10:21
307,2420,2012-10-25 10:23
861,3160,2012-10-25 10:24
408,3168,2012-10-25 10:30
1082,3505,2012-10-25 10:31
752,3110,2012-10-25 10:31
122,4107,2012-10-25 10:37
246,385,2012-10-25 10:37
293,1571,2012-10-25 10:39
155,2853,2012-10-25 10:41
25,82,2012-10-25 10:45
304,2609,2012-10-25 10:48
178,2530,2012-10-25 10:48
633,4416,2012-10-25 10:49
633,634,2012-10-25 10:50
57,725,2012-10-25 10:52
1053,2975,2012-10-25 10:53
259,4327,2012-10-25 10:57
1043,730,2012-10-25 11:00
1042,3679,2012-10-25 11:04
424,4372,2012-10-25 11:11
936,3459,2012-10-25 11:12
192,1020,2012-10-25 11:15
192,4366,2012-10-25 11:18
538,808,2012-10-25 11:20
999,4211,2012-10-25 11:21
145,4574,2012-10-25 11:21
1064,2305,2012-10-25 11:26
576,370,2012-10-25 11:26
358,4267,2012-10-25 11:27
713,1714,2012-10-25 11:30
6,5020,2012-10-25 11:34
893,1703,2012-10-25 11:43
893,2025,2012-10-25 11:45
863,2636,2012-10-25 11:51
557,1000,2012-10-25 11:51
164,3919,2012-10-25 11:54
173,304,2012-10-25 11:57
1082,1546,2012-10-25 12:02
936,761,2012-10-25 12:02
1004,3244,2012-10-25 12:03
482,4451,2012-10-25 12:07
482,2841,2012-10-25 12:09
713,3207,2012-10-25 12:10
713,2868,2012-10-25 12:12
864,1996,2012-10-25 12:15
830,2613,2012-10-25 12:18
522,346,2012-10-25 12:18
67,1320,2012-10-25 12:23
975,4208,2012-10-25 12:26
1037,140,2012-10-25 12:26
1004,4432,2012-10-25 12:28
218,1921,2012-10-25 12:28
643,16,2012-10-25 12:29
519,3986,2012-10-25 12:36
645,5107,2012-10-25 12:39
1077,2754,2012-10-25 12:40
222,4876,2012-10-25 12:42
663,444,2012-10-25 12:43
1072,2590,2012-10-25 12:46
793,1034,2012-10-25 12:46
405,4447,2012-10-25 12:49
580,3313,2012-10-25 12:52
374,4416,2012-10-25 12:58
218,2803,2012-10-25 13:07
249,505,2012-10-25 13:08
374,4823,2012-10-25 13:10
659,1682,2012-10-25 13:12
139,3731,2012-10-25 13:15
468,4131,2012-10-25 13:16
862,3185,2012-10-25 13:19
803,3465,2012-10-25 13:21
374,1589,2012-10-25 13:23
383,873,2012-10-25 13:23
491,4554,2012-10-25 13:23
137,1397,2012-10-25 13:28
975,1274,2012-10-25 13:30
807,2957,2012-10-25 13:30
374,1540,2012-10-25 13:38
771,3380,2012-10-25 13:40
633,4551,2012-10-25 13:48
277,805,2012-10-25 13:49
682,1330,2012-10-25 13:52
311,352,2012-10-25 13:53
311,315,2012-10-25 13:54
853,2848,2012-10-25 13:55
374,1384,2012-10-25 13:56
25,2949,2012-10-25 13:57
807,1480,2012-10-25 14:00
876,371,2012-10-25 14:02
897,2569,2012-10-25 14:05
18,3862,2012-10-25 14:06
957,1795,2012-10-25 14:08
224,2009,2012-10-25 14:08
957,4299,2012-10-25 14:10
625,3328,2012-10-25 14:11
249,3257,2012-10-25 14:13
429,3358,2012-10-25 14:15
527,951,2012-10-25 14:15
478,3213,2012-10-25 14:16
478,3128,2012-10-25 14:16
475,2678,2012-10-25 14:21
15,598,2012-10-25 14:21
315,1586,2012-10-25 14:23
137,1254,2012-10-25 14:25
906,1326,2012-10-25 14:28
1076,1813,2012-10-25 14:33
962,3474,2012-10-25 14:38
192,3224,2012-10-25 14:39
750,693,2012-10-25 14:42
876,3491,2012-10-25 14:44
171,4167,2012-10-25 14:50
876,3491,2012-10-25 14:54
567,2974,2012-10-25 14:54
876,917,2012-10-25 14:55
936,806,2012-10-25 14:55
217,4808,2012-10-25 14:56
803,2879,2012-10-25 15:00
621,946,2012-10-25 15:00
490,4880,2012-10-25 15:01
182,3094,2012-10-25 15:01
398,2084,2012-10-25 15:03
1078,3952,2012-10-25 15:12
155,23,2012-10-25 15:12
597,857,2012-10-25 15:15
492,3207,2012-10-25 15:16
671,1788,2012-10-25 15:24
39,2667,2012-10-25 15:25
374,925,2012-10-25 15:27
374,140,2012-10-25 15:28
721,3605,2012-10-25 15:30
584,808,2012-10-25 15:35
643,534,2012-10-25 15:36
257,425,2012-10-25 15:39
849,2171,2012-10-25 15:44
374,3566,2012-10-25 15:45
374,57,2012-10-25 15:47
438,1219,2012-10-25 15:48
350,2451,2012-10-25 15:56
44,1318,2012-10-25 15:59
409,725,2012-10-25 16:03
357,990,2012-10-25 16:04
717,2537,2012-10-25 16:06
1025,2131,2012-10-25 16:08
144,4469,2012-10-25 16:09
996,1335,2012-10-25 16:11
166,2610,2012-10-25 16:13
464,2787,2012-10-25 16:15
20,2505,2012-10-25 16:20
696,2744,2012-10-25 16:20
25,692,2012-10-25 16:21
20,1659,2012-10-25 16:22
573,3973,2012-10-25 16:23
784,215,2012-10-25 16:23
1077,3060,2012-10-25 16:28
109,4974,2012-10-25 16:30
649,2346,2012-10-25 16:31
784,1773,2012-10-25 16:34
70,1306,2012-10-25 16:34
609,2739,2012-10-25 16:37
402,2867,2012-10-25 16:37
464,2677,2012-10-25 16:40
522,663,2012-10-25 16:49
374,1167,2012-10-25 16:49
459,2691,2012-10-25 16:50
683,365,2012-10-25 16:52
240,404,2012-10-25 16:53
240,3712,2012-10-25 16:53
240,4495,2012-10-25 16:53
936,1265,2012-10-25 17:02
236,2682,2012-10-25 17:04
390,1496,2012-10-25 17:04
77,672,2012-10-25 17:06
305,2031,2012-10-25 17:11
677,249,2012-10-25 17:13
639,5118,2012-10-25 17:17
1043,4480,2012-10-25 17:20
1043,1232,2012-10-25 17:21
311,4149,2012-10-25 17:22
173,3512,2012-10-25 17:23
773,3001,2012-10-25 17:24
315,3223,2012-10-25 17:25
613,2975,2012-10-25 17:27
1043,1991,2012-10-25 17:28
1043,3484,2012-10-25 17:29
726,2206,2012-10-25 17:30
164,4766,2012-10-25 17:32
1016,4235,2012-10-25 17:32
974,677,2012-10-25 17:32
677,1418,2012-10-25 17:34
538,808,2012-10-25 17:37
588,3876,2012-10-25 17:37
109,2783,2012-10-25 17:38
109,4505,2012-10-25 17:39
277,125,2012-10-25 17:40
657,1104,2012-10-25 17:43
370,3207,2012-10-25 17:43
1030,4469,2012-10-25 17:45
740,3430,2012-10-25 17:46
507,2642,2012-10-25 17:49
690,4746,2012-10-25 17:50
418,2075,2012-10-25 17:50
25,3279,2012-10-25 17:52
696,1585,2012-10-25 17:57
407,4760,2012-10-25 17:58
414,3683,2012-10-25 18:00
708,4049,2012-10-25 18:03
995,4913,2012-10-25 18:04
841,484,2012-10-25 18:05
841,4813,2012-10-25 18:05
484,1119,2012-10-25 18:06
6,925,2012-10-25 18:07
657,2003,2012-10-25 18:13
1043,389,2012-10-25 18:15
762,1736,2012-10-25 18:21
762,222,2012-10-25 18:21
631,4393,2012-10-25 18:23
1030,5089,2012-10-25 18:23
924,1216,2012-10-25 18:25
148,1752,2012-10-25 18:25
92,643,2012-10-25 18:27
564,4122,2012-10-25 18:28
657,2520,2012-10-25 18:29
19,1471,2012-10-25 18:29
657,4286,2012-10-25 18:29
833,3430,2012-10-25 18:32
1053,800,2012-10-25 18:34
790,2146,2012-10-25 18:34
453,1972,2012-10-25 18:37
114,1234,2012-10-25 18:38
615,5131,2012-10-25 18:38
67,1320,2012-10-25 18:40
278,2491,2012-10-25 18:42
998,1216,2012-10-25 18:42
853,4350,2012-10-25 18:44
706,2012,2012-10-25 18:44
779,3189,2012-10-25 18:47
156,1613,2012-10-25 18:50
844,3975,2012-10-25 18:52
9,3592,2012-10-25 18:56
615,2979,2012-10-25 18:57
278,88,2012-10-25 18:58
1030,1256,2012-10-25 18:58
967,762,2012-10-25 18:59
1057,1079,2012-10-25 19:00
615,3735,2012-10-25 19:00
137,3455,2012-10-25 19:01
997,1037,2012-10-25 19:03
390,5045,2012-10-25 19:04
537,2261,2012-10-25 19:04
137,2327,2012-10-25 19:05
306,509,2012-10-25 19:07
6,623,2012-10-25 19:09
224,3123,2012-10-25 19:12
742,2367,2012-10-25 19:12
739,4801,2012-10-25 19:14
429,4732,2012-10-25 19:15
485,928,2012-10-25 19:17
102,475,2012-10-25 19:17
377,2444,2012-10-25 19:19
580,4850,2012-10-25 19:22
1000,3466,2012-10-25 19:22
1030,2261,2012-10-25 19:24
129,1349,2012-10-25 19:27
1015,2496,2012-10-25 19:31
550,3430,2012-10-25 19:32
489,4872,2012-10-25 19:33
39,3781,2012-10-25 19:40
39,3602,2012-10-25 19:40
612,2396,2012-10-25 19:43
311,4200,2012-10-25 19:47
311,4619,2012-10-25 19:48
472,4489,2012-10-25 19:48
339,1657,2012-10-25 19:50
237,4262,2012-10-25 19:52
1083,1830,2012-10-25 19:53
658,3679,2012-10-25 19:53
705,4001,2012-10-25 19:53
157,2452,2012-10-25 19:54
1051,4188,2012-10-25 19:55
550,3189,2012-10-25 19:59
597,4172,2012-10-25 20:00
151,4222,2012-10-25 20:00
718,4410,2012-10-25 20:00
433,2098,2012-10-25 20:00
841,1100,2012-10-25 20:02
948,2876,2012-10-25 20:02
863,882,2012-10-25 20:02
292,138,2012-10-25 20:02
78,725,2012-10-25 20:02
669,4954,2012-10-25 20:03
995,4164,2012-10-25 20:03
690,1429,2012-10-25 20:04
377,1315,2012-10-25 20:06
583,3490,2012-10-25 20:07
1001,4665,2012-10-25 20:09
916,2760,2012-10-25 20:09
981,2974,2012-10-25 20:13
690,3992,2012-10-25 20:15
334,3734,2012-10-25 20:21
248,1627,2012-10-25 20:21
108,2038,2012-10-25 20:24
974,4285,2012-10-25 20:24
339,366,2012-10-25 20:27
15,4936,2012-10-25 20:27
433,255,2012-10-25 20:32
6,3506,2012-10-25 20:32
339,137,2012-10-25 20:40
488,2664,2012-10-25 20:42
314,4267,2012-10-25 20:44
189,808,2012-10-25 20:47
7,3283,2012-10-25 20:48
884,1693,2012-10-25 20:56
10,1930,2012-10-25 20:56
109,2124,2012-10-25 20:57
222,2055,2012-10-25 20:58
957,4868,2012-10-25 21:02
957,5052,2012-10-25 21:03
621,2498,2012-10-25 21:03
957,1408,2012-10-25 21:03
612,3447,2012-10-25 21:06
513,3283,2012-10-25 21:07
957,4167,2012-10-25 21:08
957,4721,2012-10-25 21:09
895,2614,2012-10-25 21:12
863,2133,2012-10-25 21:13
981,4354,2012-10-25 21:14
79,4544,2012-10-25 21:18
847,2974,2012-10-25 21:18
648,1870,2012-10-25 21:20
433,4581,2012-10-25 21:32
25,2679,2012-10-25 21:33
109,2359,2012-10-25 21:38
588,3251,2012-10-25 21:41
182,2377,2012-10-25 21:42
365,4861,2012-10-25 21:43
394,4000,2012-10-25 21:47
1030,5089,2012-10-25 21:58
109,3769,2012-10-25 22:00
299,3208,2012-10-25 22:02
749,3208,2012-10-25 22:07
967,4089,2012-10-25 22:11
162,3051,2012-10-25 22:12
162,3051,2012-10-25 22:12
178,4984,2012-10-25 22:16
178,314,2012-10-25 22:17
178,2897,2012-10-25 22:18
809,51,2012-10-25 22:19
667,1602,2012-10-25 22:19
1072,4039,2012-10-25 22:25
1081,5026,2012-10-25 22:26
13,1315,2012-10-25 22:29
985,585,2012-10-25 22:31
185,405,2012-10-25 22:32
203,4713,2012-10-25 22:34
897,1309,2012-10-25 22:38
271,3068,2012-10-25 22:39
584,706,2012-10-25 22:42
788,4572,2012-10-25 22:43
788,819,2012-10-25 22:44
653,2939,2012-10-25 22:44
713,3207,2012-10-25 22:48
777,4044,2012-10-25 22:49
311,1884,2012-10-25 22:51
1054,403,2012-10-25 22:52
10,3251,2012-10-25 22:55
364,4632,2012-10-25 22:58
948,2246,2012-10-25 23:07
796,1805,2012-10-25 23:11
841,4393,2012-10-25 23:12
713,9,2012-10-25 23:18
900,2064,2012-10-25 23:19
63,1067,2012-10-25 23:21
374,3801,2012-10-25 23:23
374,3440,2012-10-25 23:23
374,3801,2012-10-25 23:23
615,3735,2012-10-25 23:28
659,3569,2012-10-25 23:31
841,3324,2012-10-25 23:33
488,1882,2012-10-25 23:34
699,748,2012-10-25 23:34
690,3591,2012-10-25 23:42
690,2675,2012-10-25 23:42
146,3447,2012-10-25 23:47
682,4537,2012-10-25 23:50
825,2475,2012-10-26 00:00
1032,4611,2012-10-26 00:06
515,3291,2012-10-26 00:14
429,4049,2012-10-26 00:15
977,4770,2012-10-26 00:20
192,837,2012-10-26 00:20
855,28,2012-10-26 00:24
482,79,2012-10-26 00:29
167,3476,2012-10-26 00:35
39,3400,2012-10-26 00:35
39,4244,2012-10-26 00:35
10,25,2012-10-26 00:35
431,1475,2012-10-26 00:36
189,1990,2012-10-26 00:42
922,2974,2012-10-26 00:43
569,1609,2012-10-26 00:44
708,28,2012-10-26 00:44
433,1416,2012-10-26 00:48
102,2130,2012-10-26 00:49
730,766,2012-10-26 00:49
871,28,2012-10-26 00:51
421,1217,2012-10-26 01:00
178,3764,2012-10-26 01:06
178,195,2012-10-26 01:08
431,3201,2012-10-26 01:08
178,195,2012-10-26 01:08
178,2530,2012-10-26 01:09
178,2530,2012-10-26 01:09
178,154,2012-10-26 01:09
178,154,2012-10-26 01:09
178,2530,2012-10-26 01:09
39,3280,2012-10-26 01:13
860,3756,2012-10-26 01:25
879,239,2012-10-26 01:35
633,266,2012-10-26 01:49
633,4881,2012-10-26 01:50
633,3387,2012-10-26 01:52
633,3798,2012-10-26 01:55
900,123,2012-10-26 01:56
893,2909,2012-10-26 01:58
124,846,2012-10-26 01:59
796,1365,2012-10-26 02:02
350,1217,2012-10-26 02:13
166,230,2012-10-26 02:19
166,2120,2012-10-26 02:19
900,2068,2012-10-26 02:20
558,1385,2012-10-26 02:20
876,339,2012-10-26 02:20
39,4037,2012-10-26 02:21
39,3311,2012-10-26 02:21
879,4583,2012-10-26 02:28
429,2833,2012-10-26 02:30
821,1710,2012-10-26 02:31
62,1624,2012-10-26 02:41
1082,824,2012-10-26 02:42
102,3274,2012-10-26 02:53
39,1952,2012-10-26 02:54
426,4287,2012-10-26 02:55
825,2475,2012-10-26 03:02
390,4864,2012-10-26 03:52
390,4744,2012-10-26 03:54
492,1871,2012-10-26 04:24
249,4756,2012-10-26 04:27
255,2759,2012-10-26 04:36
810,3301,2012-10-26 05:11
422,4908,2012-10-26 05:12
492,1450,2012-10-26 05:17
860,5069,2012-10-26 05:19
860,1828,2012-10-26 05:21
421,389,2012-10-26 05:23
6,2251,2012-10-26 05:23
6,5020,2012-10-26 05:23
860,4692,2012-10-26 05:30
799,1628,2012-10-26 05:31
860,3102,2012-10-26 05:40
316,2097,2012-10-26 05:43
304,3496,2012-10-26 05:48
895,99,2012-10-26 05:49
129,725,2012-10-26 05:54
422,1982,2012-10-26 06:00
615,725,2012-10-26 06:09
440,725,2012-10-26 06:10
523,3035,2012-10-26 06:15
484,3306,2012-10-26 06:15
129,4334,2012-10-26 06:15
212,496,2012-10-26 06:17
237,588,2012-10-26 06:17
825,2475,2012-10-26 06:18
45,2556,2012-10-26 06:26
182,2377,2012-10-26 06:30
424,2878,2012-10-26 06:30
315,136,2012-10-26 06:30
6,1827,2012-10-26 06:32
6,838,2012-10-26 06:33
625,3097,2012-10-26 06:36
691,1885,2012-10-26 06:40
536,4171,2012-10-26 06:41
1030,5089,2012-10-26 06:41
615,3140,2012-10-26 06:43
433,255,2012-10-26 06:48
816,4631,2012-10-26 06:49
691,3033,2012-10-26 06:49
69,2745,2012-10-26 06:54
936,2535,2012-10-26 06:55
274,2655,2012-10-26 06:56
590,3035,2012-10-26 07:00
590,1455,2012-10-26 07:00
282,4722,2012-10-26 07:00
1048,2300,2012-10-26 07:03
6,3541,2012-10-26 07:07
876,339,2012-10-26 07:07
179,1184,2012-10-26 07:07
876,4909,2012-10-26 07:07
355,3750,2012-10-26 07:08
692,3628,2012-10-26 07:13
468,3207,2012-10-26 07:16
690,2092,2012-10-26 07:16
6,1858,2012-10-26 07:19
6,3063,2012-10-26 07:19
304,2609,2012-10-26 07:20
6,3091,2012-10-26 07:21
280,723,2012-10-26 07:21
1025,2049,2012-10-26 07:22
1072,4004,2012-10-26 07:24
127,1509,2012-10-26 07:26
657,2520,2012-10-26 07:28
657,4286,2012-10-26 07:28
442,3653,2012-10-26 07:30
172,1165,2012-10-26 07:35
906,4810,2012-10-26 07:42
557,1825,2012-10-26 07:42
897,975,2012-10-26 07:42
764,3050,2012-10-26 07:43
424,5105,2012-10-26 07:44
829,4127,2012-10-26 07:47
419,1216,2012-10-26 07:47
302,2599,2012-10-26 07:47
419,1878,2012-10-26 07:48
955,695,2012-10-26 07:50
893,2909,2012-10-26 07:50
690,4442,2012-10-26 07:50
485,346,2012-10-26 07:52
621,1567,2012-10-26 07:53
142,18,2012-10-26 07:58
1030,4668,2012-10-26 08:02
29,2839,2012-10-26 08:02
1053,1124,2012-10-26 08:02
485,1204,2012-10-26 08:02
621,707,2012-10-26 08:03
442,3678,2012-10-26 08:03
936,2790,2012-10-26 08:06
490,4880,2012-10-26 08:08
490,788,2012-10-26 08:08
795,693,2012-10-26 08:10
411,4620,2012-10-26 08:10
1058,3234,2012-10-26 08:16
1025,3383,2012-10-26 08:19
1043,922,2012-10-26 08:19
280,4388,2012-10-26 08:19
1043,730,2012-10-26 08:19
622,952,2012-10-26 08:20
114,146,2012-10-26 08:22
621,293,2012-10-26 08:22
621,4687,2012-10-26 08:23
356,4775,2012-10-26 08:23
893,3947,2012-10-26 08:24
898,635,2012-10-26 08:25
315,1586,2012-10-26 08:26
730,3194,2012-10-26 08:26
365,4987,2012-10-26 08:28
447,2208,2012-10-26 08:31
779,2579,2012-10-26 08:31
833,2917,2012-10-26 08:32
362,1122,2012-10-26 08:33
285,3379,2012-10-26 08:33
6,1473,2012-10-26 08:34
137,2167,2012-10-26 08:35
1073,3500,2012-10-26 08:36
259,1649,2012-10-26 08:36
897,2092,2012-10-26 08:37
259,2248,2012-10-26 08:38
567,3221,2012-10-26 08:38
926,422,2012-10-26 08:39
550,2122,2012-10-26 08:41
610,3046,2012-10-26 08:41
822,124,2012-10-26 08:43
920,3984,2012-10-26 08:44
1072,1380,2012-10-26 08:44
893,3956,2012-10-26 08:45
452,2181,2012-10-26 08:46
903,4055,2012-10-26 08:46
285,2046,2012-10-26 08:46
621,2023,2012-10-26 08:46
155,23,2012-10-26 08:48
1080,2736,2012-10-26 08:49
998,2898,2012-10-26 08:50
20,3574,2012-10-26 08:50
523,4264,2012-10-26 08:51
280,2868,2012-10-26 08:51
163,5006,2012-10-26 08:52
137,3111,2012-10-26 08:56
137,3553,2012-10-26 08:57
836,3934,2012-10-26 08:57
957,4168,2012-10-26 08:58
171,4915,2012-10-26 08:58
1072,389,2012-10-26 08:58
613,2975,2012-10-26 08:59
590,1455,2012-10-26 09:01
390,4864,2012-10-26 09:01
424,1339,2012-10-26 09:01
621,731,2012-10-26 09:01
53,2364,2012-10-26 09:01
899,167,2012-10-26 09:02
383,2913,2012-10-26 09:03
390,4744,2012-10-26 09:03
625,3328,2012-10-26 09:03
820,1934,2012-10-26 09:06
975,4198,2012-10-26 09:07
576,197,2012-10-26 09:07
698,2221,2012-10-26 09:07
9,2208,2012-10-26 09:13
741,1411,2012-10-26 09:18
1002,2762,2012-10-26 09:18
1015,773,2012-10-26 09:24
825,2475,2012-10-26 09:24
809,51,2012-10-26 09:24
1033,3500,2012-10-26 09:26
429,2833,2012-10-26 09:30
779,2941,2012-10-26 09:30
897,1878,2012-10-26 09:31
1002,2705,2012-10-26 09:31
957,1795,2012-10-26 09:33
957,4299,2012-10-26 09:33
92,1116,2012-10-26 09:34
179,284,2012-10-26 09:36
649,969,2012-10-26 09:42
649,4788,2012-10-26 09:42
649,2346,2012-10-26 09:43
489,5053,2012-10-26 09:43
896,4907,2012-10-26 09:43
812,160,2012-10-26 09:44
835,3087,2012-10-26 09:44
567,1581,2012-10-26 09:45
1082,3505,2012-10-26 09:45
649,2284,2012-10-26 09:48
1077,2894,2012-10-26 09:52
1064,2305,2012-10-26 09:54
1051,5087,2012-10-26 09:57
784,1773,2012-10-26 09:59
370,3207,2012-10-26 10:01
936,2790,2012-10-26 10:03
55,841,2012-10-26 10:09
474,4893,2012-10-26 10:10
1003,4465,2012-10-26 10:10
657,725,2012-10-26 10:13
657,3140,2012-10-26 10:13
152,3822,2012-10-26 10:14
864,1386,2012-10-26 10:16
184,1746,2012-10-26 10:18
390,4617,2012-10-26 10:19
240,2832,2012-10-26 10:21
1076,1813,2012-10-26 10:22
390,1616,2012-10-26 10:22
433,2220,2012-10-26 10:23
831,1821,2012-10-26 10:23
482,2841,2012-10-26 10:24
835,3000,2012-10-26 10:24
390,3119,2012-10-26 10:27
408,3168,2012-10-26 10:30
461,768,2012-10-26 10:30
1072,2952,2012-10-26 10:31
370,4418,2012-10-26 10:32
657,3604,2012-10-26 10:32
736,4050,2012-10-26 10:32
144,3949,2012-10-26 10:35
424,3303,2012-10-26 10:39
1004,1203,2012-10-26 10:39
182,1704,2012-10-26 10:41
761,3430,2012-10-26 10:42
709,46,2012-10-26 10:42
151,3126,2012-10-26 10:45
110,4436,2012-10-26 10:46
995,3230,2012-10-26 10:49
633,4416,2012-10-26 10:50
219,3800,2012-10-26 10:51
219,1275,2012-10-26 10:51
975,4817,2012-10-26 10:52
114,851,2012-10-26 10:54
374,4679,2012-10-26 10:59
663,2220,2012-10-26 10:59
374,488,2012-10-26 11:00
516,1320,2012-10-26 11:01
499,3099,2012-10-26 11:02
667,4811,2012-10-26 11:09
537,1452,2012-10-26 11:11
371,800,2012-10-26 11:12
39,1615,2012-10-26 11:16
936,3459,2012-10-26 11:17
197,503,2012-10-26 11:19
358,4267,2012-10-26 11:23
1053,4464,2012-10-26 11:26
433,1966,2012-10-26 11:27
919,3454,2012-10-26 11:27
374,3183,2012-10-26 11:30
374,3668,2012-10-26 11:32
1004,1563,2012-10-26 11:45
157,124,2012-10-26 11:47
464,2787,2012-10-26 11:48
806,4444,2012-10-26 11:49
67,1320,2012-10-26 11:53
